224	1093
2098	1093
3481	1093
1375	1093
590	1093
274	1093
4119	1093
3216	1093
2164	1093
4093	1093
1448	1093
3845	1093
3768	1093
3093	1093
3478	1093
2412	1093
3765	1093
1158	1093
2329	1093
2757	1093
2338	1093
1460	1093
2442	1093
69	1093
24	1093
451	1093
1659	1093
3486	1093
3019	1093
1330	1093
1113	1093
4278	1093
2000	1093
955	1093
2421	1093
66	1093
1327	1093
3554	1093
34	1093
809	1093
3166	1093
2982	1093
2376	1093
1631	1093
391	1093
292	1093
1240	1093
526	1093
218	1093
1216	1093
3302	1093
2675	1093
3041	1093
2341	1093
350	1093
3739	1093
3703	1093
224	1093
3332	1093
912	1093
4272	1093
2655	1093
1029	1093
478	1093
3239	1093
2471	1093
1571	1093
2157	1093
1161	1093
2588	1093
1840	1093
3728	1093
2337	1093
1878	1093
1402	1093
1430	1093
3931	1093
2099	1093
1868	1093
968	1093
228	1093
288	1093
2400	1093
2242	1093
3401	1093
337	1093
3927	1093
3907	1093
1213	1093
4239	1093
2074	1093
2780	1093
374	1093
4008	1093
2621	1093
3945	1093
1487	1093
2850	1093
3858	1093
2790	1093
2434	1093
111	1093
937	1093
1938	1093
3020	1093
3870	1093
1256	1093
3587	1093
460	1093
508	1093
885	1093
4188	1093
44	1093
678	1093
4038	1093
2336	1093
3831	1093
2648	1093
3238	1093
2756	1093
4036	1093
4267	1093
2148	1093
672	1093
3222	1093
1926	1093
203	1093
986	1093
3188	1093
186	1093
407	1093
3003	1093
1618	1093
3688	1093
1060	1093
2448	1093
1586	1093
1457	1093
2881	1093
212	1093
3848	1093
3624	1093
4079	1093
1004	1093
1053	1093
1564	1093
1740	1093
2962	1093
1360	1093
3727	1093
2818	1093
68	1093
1188	1093
3270	1093
1084	1093
1710	1093
446	1093
3648	1093
3267	1093
462	1093
768	1093
2933	1493
1093	1493
1493	1493
950	1493
714	1493
3571	1493
3814	1493
1299	1493
3069	1493
69	1493
224	1493
2098	1493
3481	1493
1375	1493
590	1493
274	1493
4119	1493
3216	1493
2164	1493
4093	1493
1448	1493
3845	1493
3768	1493
3093	1493
3478	1493
2412	1493
3765	1493
1158	1493
2329	1493
2757	1493
2338	1493
1460	1493
2442	1493
69	1493
24	1493
451	1493
1659	1493
3486	1493
3019	1493
1330	1493
1113	1493
4278	1493
2000	1493
955	1493
2421	1493
66	1493
1327	1493
3554	1493
34	1493
809	1493
3166	1493
2982	1493
2376	1493
1631	1493
391	1493
292	1493
1240	1493
526	1493
218	1493
1216	1493
3302	1493
2675	1493
3041	1493
2341	1493
350	1493
3739	1493
3703	1493
224	1493
3332	1493
912	1493
4272	1493
2655	1493
1029	1493
478	1493
3239	1493
2471	1493
1571	1493
2157	1493
1161	1493
2588	1493
1840	1493
3728	1493
2337	1493
1878	1493
1402	1493
1430	1493
3931	1493
2099	1493
1868	1493
968	1493
228	1493
288	1493
2400	1493
2242	1493
3401	1493
337	1493
3927	1493
3907	1493
1213	1493
4239	1493
2074	1493
2780	1493
374	1493
4008	1493
2621	1493
3945	1493
1487	1493
2850	1493
3858	1493
2790	1493
2434	1493
111	1493
937	1493
1938	1493
3020	1493
3870	1493
1256	1493
3587	1493
460	1493
508	1493
885	1493
4188	1493
44	1493
678	1493
4038	1493
2336	1493
3831	1493
2648	1493
3238	1493
2756	1493
4036	1493
4267	1493
2148	1493
672	1493
3222	1493
1926	1493
203	1493
986	1493
3188	1493
186	1493
407	1493
3003	1493
1618	1493
3688	1493
1060	1493
2448	1493
1586	1493
1457	1493
2881	1493
212	1493
3848	1493
3624	1493
4079	1493
1004	1493
1053	1493
1564	1493
1740	1493
2962	1493
1360	1493
3727	1493
2818	1493
68	1493
1188	1493
3270	1493
1084	1493
1710	1493
446	1493
3648	1493
3267	1493
462	1493
768	1493
2933	950
1093	950
1493	950
950	950
714	950
3571	950
3814	950
1299	950
3069	950
69	950
224	950
2098	950
3481	950
1375	950
590	950
274	950
4119	950
3216	950
2164	950
4093	950
1448	950
3845	950
3768	950
3093	950
3478	950
2412	950
3765	950
1158	950
2329	950
2757	950
2338	950
1460	950
2442	950
69	950
24	950
451	950
1659	950
3486	950
3019	950
1330	950
1113	950
4278	950
2000	950
955	950
2421	950
66	950
1327	950
3554	950
34	950
809	950
3166	950
2982	950
2376	950
1631	950
391	950
292	950
1240	950
526	950
218	950
1216	950
3302	950
2675	950
3041	950
2341	950
350	950
3739	950
3703	950
224	950
3332	950
912	950
4272	950
2655	950
1029	950
478	950
3239	950
2471	950
1571	950
2157	950
1161	950
2588	950
1840	950
3728	950
2337	950
1878	950
1402	950
1430	950
3931	950
2099	950
1868	950
968	950
228	950
288	950
2400	950
2242	950
3401	950
337	950
3927	950
3907	950
1213	950
4239	950
2074	950
2780	950
374	950
4008	950
2621	950
3945	950
1487	950
2850	950
3858	950
2790	950
2434	950
111	950
937	950
1938	950
3020	950
3870	950
1256	950
3587	950
460	950
508	950
885	950
4188	950
44	950
678	950
4038	950
2336	950
3831	950
2648	950
3238	950
2756	950
4036	950
4267	950
2148	950
672	950
3222	950
1926	950
203	950
986	950
3188	950
186	950
407	950
3003	950
1618	950
3688	950
1060	950
2448	950
1586	950
1457	950
2881	950
212	950
3848	950
3624	950
4079	950
1004	950
1053	950
1564	950
1740	950
2962	950
1360	950
3727	950
2818	950
68	950
1188	950
3270	950
1084	950
1710	950
446	950
3648	950
3267	950
462	950
768	950
2933	714
1093	714
1493	714
950	714
714	714
3571	714
3814	714
1299	714
3069	714
69	714
224	714
2098	714
3481	714
1375	714
590	714
274	714
4119	714
3216	714
2164	714
4093	714
1448	714
3845	714
3768	714
3093	714
3478	714
2412	714
3765	714
1158	714
2329	714
2757	714
2338	714
1460	714
2442	714
69	714
24	714
451	714
1659	714
3486	714
3019	714
1330	714
1113	714
4278	714
2000	714
955	714
2421	714
66	714
1327	714
3554	714
34	714
809	714
3166	714
2982	714
2376	714
1631	714
391	714
292	714
1240	714
526	714
218	714
1216	714
3302	714
2675	714
3041	714
2341	714
350	714
3739	714
3703	714
224	714
3332	714
912	714
4272	714
2655	714
1029	714
478	714
3239	714
2471	714
1571	714
2157	714
1161	714
2588	714
1840	714
3728	714
2337	714
1878	714
1402	714
1430	714
3931	714
2099	714
1868	714
968	714
228	714
288	714
2400	714
2242	714
3401	714
337	714
3927	714
3907	714
1213	714
4239	714
2074	714
2780	714
374	714
4008	714
2621	714
3945	714
1487	714
2850	714
3858	714
2790	714
2434	714
111	714
937	714
1938	714
3020	714
3870	714
1256	714
3587	714
460	714
508	714
885	714
4188	714
44	714
678	714
4038	714
2336	714
3831	714
2648	714
3238	714
2756	714
4036	714
4267	714
2148	714
672	714
3222	714
1926	714
203	714
986	714
3188	714
186	714
407	714
3003	714
1618	714
3688	714
1060	714
2448	714
1586	714
1457	714
2881	714
212	714
3848	714
3624	714
4079	714
1004	714
1053	714
1564	714
1740	714
2962	714
1360	714
3727	714
2818	714
68	714
1188	714
3270	714
1084	714
1710	714
446	714
3648	714
3267	714
462	714
768	714
2933	3571
1093	3571
1493	3571
950	3571
714	3571
3571	3571
3814	3571
1299	3571
3069	3571
69	3571
224	3571
2098	3571
3481	3571
1375	3571
590	3571
274	3571
4119	3571
3216	3571
2164	3571
4093	3571
1448	3571
3845	3571
3768	3571
3093	3571
3478	3571
2412	3571
3765	3571
1158	3571
2329	3571
2757	3571
2338	3571
1460	3571
2442	3571
69	3571
24	3571
451	3571
1659	3571
3486	3571
3019	3571
1330	3571
1113	3571
4278	3571
2000	3571
955	3571
2421	3571
66	3571
1327	3571
3554	3571
34	3571
809	3571
3166	3571
2982	3571
2376	3571
1631	3571
391	3571
292	3571
1240	3571
526	3571
218	3571
1216	3571
3302	3571
2675	3571
3041	3571
2341	3571
350	3571
3739	3571
3703	3571
224	3571
3332	3571
912	3571
4272	3571
2655	3571
1029	3571
478	3571
3239	3571
2471	3571
1571	3571
2157	3571
1161	3571
2588	3571
1840	3571
3728	3571
2337	3571
1878	3571
1402	3571
1430	3571
3931	3571
2099	3571
1868	3571
968	3571
228	3571
288	3571
2400	3571
2242	3571
3401	3571
337	3571
3927	3571
3907	3571
1213	3571
4239	3571
2074	3571
2780	3571
374	3571
4008	3571
2621	3571
3945	3571
1487	3571
2850	3571
3858	3571
2790	3571
2434	3571
111	3571
937	3571
1938	3571
3020	3571
3870	3571
1256	3571
3587	3571
460	3571
508	3571
885	3571
4188	3571
44	3571
678	3571
4038	3571
2336	3571
3831	3571
2648	3571
3238	3571
2756	3571
4036	3571
4267	3571
2148	3571
672	3571
3222	3571
1926	3571
203	3571
986	3571
3188	3571
186	3571
407	3571
3003	3571
1618	3571
3688	3571
1060	3571
2448	3571
1586	3571
1457	3571
2881	3571
212	3571
3848	3571
3624	3571
4079	3571
1004	3571
1053	3571
1564	3571
1740	3571
2962	3571
1360	3571
3727	3571
2818	3571
68	3571
1188	3571
3270	3571
1084	3571
1710	3571
446	3571
3648	3571
3267	3571
462	3571
768	3571
2933	3814
1093	3814
1493	3814
950	3814
714	3814
3571	3814
3814	3814
1299	3814
3069	3814
69	3814
224	3814
2098	3814
3481	3814
1375	3814
590	3814
274	3814
4119	3814
3216	3814
2164	3814
4093	3814
1448	3814
3845	3814
3768	3814
3093	3814
3478	3814
2412	3814
3765	3814
1158	3814
2329	3814
2757	3814
2338	3814
1460	3814
2442	3814
69	3814
24	3814
451	3814
1659	3814
3486	3814
3019	3814
1330	3814
1113	3814
4278	3814
2000	3814
955	3814
2421	3814
66	3814
1327	3814
3554	3814
34	3814
809	3814
3166	3814
2982	3814
2376	3814
1631	3814
391	3814
292	3814
1240	3814
526	3814
218	3814
1216	3814
3302	3814
2675	3814
3041	3814
2341	3814
350	3814
3739	3814
3703	3814
224	3814
3332	3814
912	3814
4272	3814
2655	3814
1029	3814
478	3814
3239	3814
2471	3814
1571	3814
2157	3814
1161	3814
2588	3814
1840	3814
3728	3814
2337	3814
1878	3814
1402	3814
1430	3814
3931	3814
2099	3814
1868	3814
968	3814
228	3814
288	3814
2400	3814
2242	3814
3401	3814
337	3814
3927	3814
3907	3814
1213	3814
4239	3814
2074	3814
2780	3814
374	3814
4008	3814
2621	3814
3945	3814
1487	3814
2850	3814
3858	3814
2790	3814
2434	3814
111	3814
937	3814
1938	3814
3020	3814
3870	3814
1256	3814
3587	3814
460	3814
508	3814
885	3814
4188	3814
44	3814
678	3814
4038	3814
2336	3814
3831	3814
2648	3814
3238	3814
2756	3814
4036	3814
4267	3814
2148	3814
672	3814
3222	3814
1926	3814
203	3814
986	3814
3188	3814
186	3814
407	3814
3003	3814
1618	3814
3688	3814
1060	3814
2448	3814
1586	3814
1457	3814
2881	3814
212	3814
3848	3814
3624	3814
4079	3814
1004	3814
1053	3814
1564	3814
1740	3814
2962	3814
1360	3814
3727	3814
2818	3814
68	3814
1188	3814
3270	3814
1084	3814
1710	3814
446	3814
3648	3814
3267	3814
462	3814
768	3814
2933	1299
1093	1299
1493	1299
950	1299
714	1299
3571	1299
3814	1299
1299	1299
3069	1299
69	1299
224	1299
2098	1299
3481	1299
1375	1299
590	1299
274	1299
4119	1299
3216	1299
2164	1299
4093	1299
1448	1299
3845	1299
3768	1299
3093	1299
3478	1299
2412	1299
3765	1299
1158	1299
2329	1299
2757	1299
2338	1299
1460	1299
2442	1299
69	1299
24	1299
451	1299
1659	1299
3486	1299
3019	1299
1330	1299
1113	1299
4278	1299
2000	1299
955	1299
2421	1299
66	1299
1327	1299
3554	1299
34	1299
809	1299
3166	1299
2982	1299
2376	1299
1631	1299
391	1299
292	1299
1240	1299
526	1299
218	1299
1216	1299
3302	1299
2675	1299
3041	1299
2341	1299
350	1299
3739	1299
3703	1299
224	1299
3332	1299
912	1299
4272	1299
2655	1299
1029	1299
478	1299
3239	1299
2471	1299
1571	1299
2157	1299
1161	1299
2588	1299
1840	1299
3728	1299
2337	1299
1878	1299
1402	1299
1430	1299
3931	1299
2099	1299
1868	1299
968	1299
228	1299
288	1299
2400	1299
2242	1299
3401	1299
337	1299
3927	1299
3907	1299
1213	1299
4239	1299
2074	1299
2780	1299
374	1299
4008	1299
2621	1299
3945	1299
1487	1299
2850	1299
3858	1299
2790	1299
2434	1299
111	1299
937	1299
1938	1299
3020	1299
3870	1299
1256	1299
3587	1299
460	1299
508	1299
885	1299
4188	1299
44	1299
678	1299
4038	1299
2336	1299
3831	1299
2648	1299
3238	1299
2756	1299
4036	1299
4267	1299
2148	1299
672	1299
3222	1299
1926	1299
203	1299
986	1299
3188	1299
186	1299
407	1299
3003	1299
1618	1299
3688	1299
1060	1299
2448	1299
1586	1299
1457	1299
2881	1299
212	1299
3848	1299
3624	1299
4079	1299
1004	1299
1053	1299
1564	1299
1740	1299
2962	1299
1360	1299
3727	1299
2818	1299
68	1299
1188	1299
3270	1299
1084	1299
1710	1299
446	1299
3648	1299
3267	1299
462	1299
768	1299
2933	3069
1093	3069
1493	3069
950	3069
714	3069
3571	3069
3814	3069
1299	3069
3069	3069
69	3069
224	3069
2098	3069
3481	3069
1375	3069
590	3069
274	3069
4119	3069
3216	3069
2164	3069
4093	3069
1448	3069
3845	3069
3768	3069
3093	3069
3478	3069
2412	3069
3765	3069
1158	3069
2329	3069
2757	3069
2338	3069
1460	3069
2442	3069
69	3069
24	3069
451	3069
1659	3069
3486	3069
3019	3069
1330	3069
1113	3069
4278	3069
2000	3069
955	3069
2421	3069
66	3069
1327	3069
3554	3069
34	3069
809	3069
3166	3069
2982	3069
2376	3069
1631	3069
391	3069
292	3069
1240	3069
526	3069
218	3069
1216	3069
3302	3069
2675	3069
3041	3069
2341	3069
350	3069
3739	3069
3703	3069
224	3069
3332	3069
912	3069
4272	3069
2655	3069
1029	3069
478	3069
3239	3069
2471	3069
1571	3069
2157	3069
1161	3069
2588	3069
1840	3069
3728	3069
2337	3069
1878	3069
1402	3069
1430	3069
3931	3069
2099	3069
1868	3069
968	3069
228	3069
288	3069
2400	3069
2242	3069
3401	3069
337	3069
3927	3069
3907	3069
1213	3069
4239	3069
2074	3069
2780	3069
374	3069
4008	3069
2621	3069
3945	3069
1487	3069
2850	3069
3858	3069
2790	3069
2434	3069
111	3069
937	3069
1938	3069
3020	3069
3870	3069
1256	3069
3587	3069
460	3069
508	3069
885	3069
4188	3069
44	3069
678	3069
4038	3069
2336	3069
3831	3069
2648	3069
3238	3069
2756	3069
4036	3069
4267	3069
2148	3069
672	3069
3222	3069
1926	3069
203	3069
986	3069
3188	3069
186	3069
407	3069
3003	3069
1618	3069
3688	3069
1060	3069
2448	3069
1586	3069
1457	3069
2881	3069
212	3069
3848	3069
3624	3069
4079	3069
1004	3069
1053	3069
1564	3069
1740	3069
2962	3069
1360	3069
3727	3069
2818	3069
68	3069
1188	3069
3270	3069
1084	3069
1710	3069
446	3069
3648	3069
3267	3069
462	3069
768	3069
2933	69
1093	69
1493	69
950	69
714	69
3571	69
3814	69
1299	69
3069	69
69	69
224	69
2098	69
3481	69
1375	69
590	69
274	69
4119	69
3216	69
2164	69
4093	69
1448	69
3845	69
3768	69
3093	69
3478	69
2412	69
3765	69
1158	69
2329	69
2757	69
2338	69
1460	69
2442	69
69	69
24	69
451	69
1659	69
3486	69
3019	69
1330	69
1113	69
4278	69
2000	69
955	69
2421	69
66	69
1327	69
3554	69
34	69
809	69
3166	69
2982	69
2376	69
1631	69
391	69
292	69
1240	69
526	69
218	69
1216	69
3302	69
2675	69
3041	69
2341	69
350	69
3739	69
3703	69
224	69
3332	69
912	69
4272	69
2655	69
1029	69
478	69
3239	69
2471	69
1571	69
2157	69
1161	69
2588	69
1840	69
3728	69
2337	69
1878	69
1402	69
1430	69
3931	69
2099	69
1868	69
968	69
228	69
288	69
2400	69
2242	69
3401	69
337	69
3927	69
3907	69
1213	69
4239	69
2074	69
2780	69
374	69
4008	69
2621	69
3945	69
1487	69
2850	69
3858	69
2790	69
2434	69
111	69
937	69
1938	69
3020	69
3870	69
1256	69
3587	69
460	69
508	69
885	69
4188	69
44	69
678	69
4038	69
2336	69
3831	69
2648	69
3238	69
2756	69
4036	69
4267	69
2148	69
672	69
3222	69
1926	69
203	69
986	69
3188	69
186	69
407	69
3003	69
1618	69
3688	69
1060	69
2448	69
1586	69
1457	69
2881	69
212	69
3848	69
3624	69
4079	69
1004	69
1053	69
1564	69
1740	69
2962	69
1360	69
3727	69
2818	69
68	69
1188	69
3270	69
1084	69
1710	69
446	69
3648	69
3267	69
462	69
768	69
2933	224
1093	224
1493	224
950	224
714	224
3571	224
3814	224
1299	224
3069	224
69	224
224	224
2098	224
3481	224
1375	224
590	224
274	224
4119	224
3216	224
2164	224
4093	224
1448	224
3845	224
3768	224
3093	224
3478	224
2412	224
3765	224
1158	224
2329	224
2757	224
2338	224
1460	224
2442	224
69	224
24	224
451	224
1659	224
3486	224
3019	224
1330	224
1113	224
4278	224
2000	224
955	224
2421	224
66	224
1327	224
3554	224
34	224
809	224
3166	224
2982	224
2376	224
1631	224
391	224
292	224
1240	224
526	224
218	224
1216	224
3302	224
2675	224
3041	224
2341	224
350	224
3739	224
3703	224
224	224
3332	224
912	224
4272	224
2655	224
1029	224
478	224
3239	224
2471	224
1571	224
2157	224
1161	224
2588	224
1840	224
3728	224
2337	224
1878	224
1402	224
1430	224
3931	224
2099	224
1868	224
968	224
228	224
288	224
2400	224
2242	224
3401	224
337	224
3927	224
3907	224
1213	224
4239	224
2074	224
2780	224
374	224
4008	224
2621	224
3945	224
1487	224
2850	224
3858	224
2790	224
2434	224
111	224
937	224
1938	224
3020	224
3870	224
1256	224
3587	224
460	224
508	224
885	224
4188	224
44	224
678	224
4038	224
2336	224
3831	224
2648	224
3238	224
2756	224
4036	224
4267	224
2148	224
672	224
3222	224
1926	224
203	224
986	224
3188	224
186	224
407	224
3003	224
1618	224
3688	224
1060	224
2448	224
1586	224
1457	224
2881	224
212	224
3848	224
3624	224
4079	224
1004	224
1053	224
1564	224
1740	224
2962	224
1360	224
3727	224
2818	224
68	224
1188	224
3270	224
1084	224
1710	224
446	224
3648	224
3267	224
462	224
768	224
2933	2098
1093	2098
1493	2098
950	2098
714	2098
3571	2098
3814	2098
1299	2098
3069	2098
69	2098
224	2098
2098	2098
3481	2098
1375	2098
590	2098
274	2098
4119	2098
3216	2098
2164	2098
4093	2098
1448	2098
3845	2098
3768	2098
3093	2098
3478	2098
2412	2098
3765	2098
1158	2098
2329	2098
2757	2098
2338	2098
1460	2098
2442	2098
69	2098
24	2098
451	2098
1659	2098
3486	2098
3019	2098
1330	2098
1113	2098
4278	2098
2000	2098
955	2098
2421	2098
66	2098
1327	2098
3554	2098
34	2098
809	2098
3166	2098
2982	2098
2376	2098
1631	2098
391	2098
292	2098
1240	2098
526	2098
218	2098
1216	2098
3302	2098
2675	2098
3041	2098
2341	2098
350	2098
3739	2098
3703	2098
224	2098
3332	2098
912	2098
4272	2098
2655	2098
1029	2098
478	2098
3239	2098
2471	2098
1571	2098
2157	2098
1161	2098
2588	2098
1840	2098
3728	2098
2337	2098
1878	2098
1402	2098
1430	2098
3931	2098
2099	2098
1868	2098
968	2098
228	2098
288	2098
2400	2098
2242	2098
3401	2098
337	2098
3927	2098
3907	2098
1213	2098
4239	2098
2074	2098
2780	2098
374	2098
4008	2098
2621	2098
3945	2098
1487	2098
2850	2098
3858	2098
2790	2098
2434	2098
111	2098
937	2098
1938	2098
3020	2098
3870	2098
1256	2098
3587	2098
460	2098
508	2098
885	2098
4188	2098
44	2098
678	2098
4038	2098
2336	2098
3831	2098
2648	2098
3238	2098
2756	2098
4036	2098
4267	2098
2148	2098
672	2098
3222	2098
1926	2098
203	2098
986	2098
3188	2098
186	2098
407	2098
3003	2098
1618	2098
3688	2098
1060	2098
2448	2098
1586	2098
1457	2098
2881	2098
212	2098
3848	2098
3624	2098
4079	2098
1004	2098
1053	2098
1564	2098
1740	2098
2962	2098
1360	2098
3727	2098
2818	2098
68	2098
1188	2098
3270	2098
1084	2098
1710	2098
446	2098
3648	2098
3267	2098
462	2098
768	2098
2933	3481
1093	3481
1493	3481
950	3481
714	3481
3571	3481
3814	3481
1299	3481
3069	3481
69	3481
224	3481
2098	3481
3481	3481
1375	3481
590	3481
274	3481
4119	3481
3216	3481
2164	3481
4093	3481
1448	3481
3845	3481
3768	3481
3093	3481
3478	3481
2412	3481
3765	3481
1158	3481
2329	3481
2757	3481
2338	3481
1460	3481
2442	3481
69	3481
24	3481
451	3481
1659	3481
3486	3481
3019	3481
1330	3481
1113	3481
4278	3481
2000	3481
955	3481
2421	3481
66	3481
1327	3481
3554	3481
34	3481
809	3481
3166	3481
2982	3481
2376	3481
1631	3481
391	3481
292	3481
1240	3481
526	3481
218	3481
1216	3481
3302	3481
2675	3481
3041	3481
2341	3481
350	3481
3739	3481
3703	3481
224	3481
3332	3481
912	3481
4272	3481
2655	3481
1029	3481
478	3481
3239	3481
2471	3481
1571	3481
2157	3481
1161	3481
2588	3481
1840	3481
3728	3481
2337	3481
1878	3481
1402	3481
1430	3481
3931	3481
2099	3481
1868	3481
968	3481
228	3481
288	3481
2400	3481
2242	3481
3401	3481
337	3481
3927	3481
3907	3481
1213	3481
4239	3481
2074	3481
2780	3481
374	3481
4008	3481
2621	3481
3945	3481
1487	3481
2850	3481
3858	3481
2790	3481
2434	3481
111	3481
937	3481
1938	3481
3020	3481
3870	3481
1256	3481
3587	3481
460	3481
508	3481
885	3481
4188	3481
44	3481
678	3481
4038	3481
2336	3481
3831	3481
2648	3481
3238	3481
2756	3481
4036	3481
4267	3481
2148	3481
672	3481
3222	3481
1926	3481
203	3481
986	3481
3188	3481
186	3481
407	3481
3003	3481
1618	3481
3688	3481
1060	3481
2448	3481
1586	3481
1457	3481
2881	3481
212	3481
3848	3481
3624	3481
4079	3481
1004	3481
1053	3481
1564	3481
1740	3481
2962	3481
1360	3481
3727	3481
2818	3481
68	3481
1188	3481
3270	3481
1084	3481
1710	3481
446	3481
3648	3481
3267	3481
462	3481
768	3481
2933	1375
1093	1375
1493	1375
950	1375
714	1375
3571	1375
3814	1375
1299	1375
3069	1375
69	1375
224	1375
2098	1375
3481	1375
1375	1375
590	1375
274	1375
4119	1375
3216	1375
2164	1375
4093	1375
1448	1375
3845	1375
3768	1375
3093	1375
3478	1375
2412	1375
3765	1375
1158	1375
2329	1375
2757	1375
2338	1375
1460	1375
2442	1375
69	1375
24	1375
451	1375
1659	1375
3486	1375
3019	1375
1330	1375
1113	1375
4278	1375
2000	1375
955	1375
2421	1375
66	1375
1327	1375
3554	1375
34	1375
809	1375
3166	1375
2982	1375
2376	1375
1631	1375
391	1375
292	1375
1240	1375
526	1375
218	1375
1216	1375
3302	1375
2675	1375
3041	1375
2341	1375
350	1375
3739	1375
3703	1375
224	1375
3332	1375
912	1375
4272	1375
2655	1375
1029	1375
478	1375
3239	1375
2471	1375
1571	1375
2157	1375
1161	1375
2588	1375
1840	1375
3728	1375
2337	1375
1878	1375
1402	1375
1430	1375
3931	1375
2099	1375
1868	1375
968	1375
228	1375
288	1375
2400	1375
2242	1375
3401	1375
337	1375
3927	1375
3907	1375
1213	1375
4239	1375
2074	1375
2780	1375
374	1375
4008	1375
2621	1375
3945	1375
1487	1375
2850	1375
3858	1375
2790	1375
2434	1375
111	1375
937	1375
1938	1375
3020	1375
3870	1375
1256	1375
3587	1375
460	1375
508	1375
885	1375
4188	1375
44	1375
678	1375
4038	1375
2336	1375
3831	1375
2648	1375
3238	1375
2756	1375
4036	1375
4267	1375
2148	1375
672	1375
3222	1375
1926	1375
203	1375
986	1375
3188	1375
186	1375
407	1375
3003	1375
1618	1375
3688	1375
1060	1375
2448	1375
1586	1375
1457	1375
2881	1375
212	1375
3848	1375
3624	1375
4079	1375
1004	1375
1053	1375
1564	1375
1740	1375
2962	1375
1360	1375
3727	1375
2818	1375
68	1375
1188	1375
3270	1375
1084	1375
1710	1375
446	1375
3648	1375
3267	1375
462	1375
768	1375
2933	590
1093	590
1493	590
950	590
714	590
3571	590
3814	590
1299	590
3069	590
69	590
224	590
2098	590
3481	590
1375	590
590	590
274	590
4119	590
3216	590
2164	590
4093	590
1448	590
3845	590
3768	590
3093	590
3478	590
2412	590
3765	590
1158	590
2329	590
2757	590
2338	590
1460	590
2442	590
69	590
24	590
451	590
1659	590
3486	590
3019	590
1330	590
1113	590
4278	590
2000	590
955	590
2421	590
66	590
1327	590
3554	590
34	590
809	590
3166	590
2982	590
2376	590
1631	590
391	590
292	590
1240	590
526	590
218	590
1216	590
3302	590
2675	590
3041	590
2341	590
350	590
3739	590
3703	590
224	590
3332	590
912	590
4272	590
2655	590
1029	590
478	590
3239	590
2471	590
1571	590
2157	590
1161	590
2588	590
1840	590
3728	590
2337	590
1878	590
1402	590
1430	590
3931	590
2099	590
1868	590
968	590
228	590
288	590
2400	590
2242	590
3401	590
337	590
3927	590
3907	590
1213	590
4239	590
2074	590
2780	590
374	590
4008	590
2621	590
3945	590
1487	590
2850	590
3858	590
2790	590
2434	590
111	590
937	590
1938	590
3020	590
3870	590
1256	590
3587	590
460	590
508	590
885	590
4188	590
44	590
678	590
4038	590
2336	590
3831	590
2648	590
3238	590
2756	590
4036	590
4267	590
2148	590
672	590
3222	590
1926	590
203	590
986	590
3188	590
186	590
407	590
3003	590
1618	590
3688	590
1060	590
2448	590
1586	590
1457	590
2881	590
212	590
3848	590
3624	590
4079	590
1004	590
1053	590
1564	590
1740	590
2962	590
1360	590
3727	590
2818	590
68	590
1188	590
3270	590
1084	590
1710	590
446	590
3648	590
3267	590
462	590
768	590
2933	274
1093	274
1493	274
950	274
714	274
3571	274
3814	274
1299	274
3069	274
69	274
224	274
2098	274
3481	274
1375	274
590	274
274	274
4119	274
3216	274
2164	274
4093	274
1448	274
3845	274
3768	274
