N155	-95.38659572710	29.59737107330
N156	-95.20541673480	29.60647007200
N157	-98.46842972680	29.60897207860
N158	-97.60703633080	29.65024276860
N159	-95.55770374060	29.66130709350
N160	-95.55982772890	29.67468110950
N161	-95.38160971300	29.68060310470
N162	-97.25175395210	29.68926724350
N163	-96.89274983970	29.69485606330
N164	-96.53449952200	29.69444028510
N165	-95.28893674710	29.69727107570
N166	-95.55782973210	29.70455210840
N167	-98.09001233970	29.70743906260
N168	-95.26662572100	29.70955607840
N169	-95.15369372200	29.71215707870
N170	-95.55799172150	29.71839409470
N171	-81.33643508680	29.72326409990
N172	-95.46035074150	29.72882509190
N173	-82.47328461480	29.73019803200
N174	-95.38190673660	29.73233507480
N175	-95.37035072800	29.73454909960
N176	-98.68752574270	29.73886907130
N177	-95.36266472160	29.74434109520
N178	-96.18248370860	29.76212507800
N179	-95.34132571690	29.76957709970
N180	-95.36555374420	29.76989208010
N181	-95.15379271580	29.77141310700
N182	-95.36881174340	29.77550809440
N183	-95.26394372680	29.77559808870
N184	-95.45375374840	29.78052110620
N185	-95.87469483110	29.77725624340
N186	-95.56375172730	29.78431007050
N187	-95.56249172490	29.78431907000
N188	-95.44985670630	29.79837708420
N189	-95.33605172190	29.80837610920
N190	-95.37549873070	29.81397408220
N191	-94.77823587880	29.83455299970
N192	-94.39367558800	29.82810122920
N193	-95.55548971590	29.87335610380
N194	-97.91885372130	29.88601008210
N195	-95.20293526430	29.89086737260
N196	-81.42271441340	29.93253066620
N197	-95.29588471770	29.94001907260
N198	-95.41399171790	29.94078410790
N199	-95.41417174780	29.94129707400
N200	-98.89594477980	29.97532387870
N201	-90.04948773970	29.99162509260
N202	-90.12317071660	29.99563008580
N203	-82.60097661820	30.00189008760
N204	-90.29467474650	30.00716809530
N205	-90.39949772500	29.89434408870
N206	-90.43192472570	30.08579208870
N207	-95.43529472460	30.09102108620
N208	-94.13518741200	30.09633308560
N209	-97.81268288660	30.10027727380
N210	-99.17930229150	30.10788227280
N211	-90.69849618280	30.12536638750
N212	-89.87830212990	30.12605001890
N213	-81.52587572270	30.12646310180
N214	-93.76715374830	30.12157608240
N215	-81.55615173750	30.16889808560
N216	-81.55769072210	30.17201209430
N217	-93.53928814360	30.19127814640
N218	-81.71156843480	30.19137728040
N219	-81.55627772980	30.19525010200
N220	-81.52071872050	30.19945308180
N221	-81.55193071640	30.20254909150
N222	-90.95050437200	30.21463317840
N223	-93.30246570860	30.22723609050
N224	-93.16223671260	30.24606409000
N225	-92.77817796010	30.24737690230
N226	-92.39541086080	30.23576166800
N227	-99.45804232580	30.25330537350
N228	-92.01562770760	30.25942010700
N229	-82.42544006140	30.25389719850
N230	-82.10029873900	30.26480566460
N231	-82.75442971600	30.26665610070
N232	-90.40196640540	30.28544680980
N233	-81.55930174340	30.28659107030
N234	-81.62987071250	30.29076709470
N235	-81.61265373510	30.30296210310
N236	-89.74175974810	30.30640009080
N237	-81.61910673680	30.30823609810
N238	-97.70801971670	30.31475209640
N239	-81.77090074100	30.31518411010
N240	-81.63329074340	30.32083608020
N241	-81.68212473270	30.32133109050
N242	-81.55900472070	30.32304110550
N243	-81.52571373320	30.32433710590
N244	-81.63388474650	30.32730708190
N245	-81.63654874250	30.33236509030
N246	-91.73878611690	30.33862604180
N247	-89.45843642870	30.34784359540
N248	-81.55230873390	30.34897910640
N249	-83.08721214520	30.34484091290
N250	-81.66858872630	30.35619710200
N251	-81.65392770940	30.35662007390
N252	-89.98571324220	30.38497696420
N253	-95.48610245960	30.38775173970
N254	-82.89143911300	30.40860289720
N255	-91.45958745260	30.41225851000
N256	-83.42768882050	30.41232405440
N257	-92.05475973690	30.41302307770
N258	-89.17819758250	30.41724134320
N259	-91.11562774440	30.41852210010
N260	-99.71308472780	30.43843007120
N261	-81.58373671640	30.43906007240
N262	-91.17820472630	30.43917710740
N263	-88.89603871510	30.45300109470
N264	-88.89382473260	30.39399709150
N265	-83.76823474800	30.45705108450
N266	-81.63595473850	30.45751909620
N267	-88.62244625090	30.43770539210
N268	-81.64911272750	30.45994010720
N269	-91.16646873000	30.46428707830
N270	-90.80576482890	30.47340407600
N271	-90.22906613210	30.47529882710
N272	-90.48892173360	30.47880410470
N273	-88.35320031080	30.49273278120
N274	-84.18077101330	30.49824166830
N275	-87.23001272760	30.50324807630
N276	-87.20567670700	30.41643410900
N277	-100.38726540300	30.50714594040
N278	-100.03641319200	30.48567987860
N279	-83.05388673890	30.51466909310
N280	-84.58867781230	30.53632282720
N281	-89.63370619890	30.57307981360
N282	-87.49575738570	30.58129371480
N283	-97.69142339660	30.59085995900
N284	-100.73747916500	30.61270200220
N285	-81.65241364590	30.62575323080
N286	-88.11628773950	30.62817709710
N287	-84.98449846590	30.63911266610
N288	-86.88673070990	30.65171379220
N289	-87.76532335130	30.65218009780
N290	-95.52929647570	30.68179973170
N291	-83.23008497810	30.68619549640
N292	-88.04095774330	30.68803608670
N293	-92.08125349550	30.69303704030
N294	-101.09536249300	30.69558487450
N295	-90.53295128100	30.70085266150
N296	-101.45792697700	30.69457881650
N297	-86.51064943140	30.72702820760
N298	-101.80949070700	30.71789808600
N299	-86.14394367980	30.69407406660
N300	-88.09528171330	30.75257510960
N301	-85.38177273060	30.75343009680
N302	-85.76850763430	30.76041436940
N303	-81.65875173310	30.78577610280
N304	-89.49834458100	30.82834699030
N305	-97.58939070860	30.85681308360
N306	-95.76137039490	30.87461544130
N307	-102.15045900300	30.88827439310
N308	-102.53305681500	30.86281385220
N309	-83.35784199170	30.89889028110
N310	-102.91389147500	30.89859213510
N311	-87.98165633070	30.90806620330
N312	-92.25018420620	30.92167418240
N313	-90.52449874100	30.93184609930
N314	-103.29984489700	30.93685374030
N315	-85.40293068020	30.95784115140
N316	-87.76815871680	30.96284210960
N317	-97.50324893600	30.98658088590
N318	-103.68401053900	30.99802216710
N319	-104.90614871300	31.04089503800
N320	-104.54354419200	31.05864710300
N321	-104.18092773600	31.06279610820
N322	-97.39004971600	31.08957109730
N323	-104.05236274100	31.09007510710
N324	-95.96125474620	31.09241508100
N325	-89.38065469360	31.09812150870
N326	-81.59427998850	31.10777032230
N327	-92.44227868300	31.12396120470
N328	-83.43780871340	31.13284311070
N329	-105.25464277700	31.14455691800
N330	-87.40582343730	31.14506139270
N331	-85.40152771260	31.19056907030
N332	-105.59925383600	31.19485481290
N333	-85.42436974620	31.24906010740
N334	-90.47877643480	31.27930051450
N335	-97.25302492620	31.29425873400
N336	-103.77057562300	31.32250010280
N337	-85.52727601940	31.32651161690
N338	-105.88835668100	31.33969086580
N339	-92.51513671900	31.34677308270
N340	-87.06157997050	31.36361736750
N341	-89.33607571160	31.36815708500
N342	-96.02354468870	31.38282122340
N343	-103.41999694300	31.41322793490
N344	-85.61260474370	31.42132908730
N345	-81.44367976420	31.42276598360
N346	-83.53051263490	31.44800528320
N347	-92.83075351050	31.47586680720
N348	-97.13479173040	31.52266008190
N349	-103.07806115400	31.53689578960
N350	-106.16739627000	31.56627194010
N351	-111.05323551300	31.59336671470
N352	-110.94196171400	31.33475810420
N353	-97.10778271420	31.60145510570
N354	-89.20482325090	31.61531383740
N355	-90.45900988480	31.62967610130
N356	-96.15935194760	31.64702677910
N357	-86.77284296440	31.65305372510
N358	-102.73604821400	31.65685038040
N359	-85.81731918820	31.66970561350
N360	-93.10925897640	31.67194873310
N361	-83.65187371950	31.73568107040
N362	-81.38091715780	31.76503873890
N363	-106.44251973400	31.77733310440
N364	-106.45210474400	31.76477807760
N365	-106.44122373400	31.78196809870
N366	-102.40606473700	31.81398108490
N367	-97.09174862770	31.83377618830
N368	-89.04947846070	31.84100294510
N369	-106.57895685200	31.87124531360
N370	-96.33973173670	31.87396610900
N371	-110.98781900300	31.88618093130
N372	-93.37238384010	31.88790642180
N373	-86.00968934230	31.89421064600
N374	-102.09717152400	31.96685376470
N375	-90.38006305370	31.97205277150
N376	-86.53285696810	31.97853214220
N377	-110.63423197300	31.99757857900
N378	-110.24341023100	31.96906088720
N379	-97.09346371760	32.05605408390
N380	-83.76307487250	32.06450612930
N381	-81.13465471730	32.07200210170
N382	-81.11518771710	32.03023307490
N383	-81.09868173570	32.07401809760
N384	-81.24603873220	32.07417108750
N385	-106.61351257000	32.07720439380
N386	-88.89311271330	32.08475731580
N387	-81.14321370910	32.09952408490
N388	-93.61766317770	32.12291716720
N389	-96.45588312160	32.13383881560
N390	-101.80458914100	32.13881118250
N391	-81.46799059750	32.18721701900
N392	-96.90135901190	32.19145249570
N393	-110.97581070700	32.19225108920
N394	-86.11738770790	32.19225108920
N395	-109.92245579700	32.19229971470
N396	-107.44976492600	32.24499023340
N397	-107.08350187400	32.25394773730
N398	-81.70586234350	32.25504027150
N399	-106.72873773200	32.25596208200
N400	-108.52099361000	32.26092578210
N401	-108.17791064000	32.21688893940
N402	-101.49053972800	32.26373808260
N403	-107.81175006700	32.26413030580
N404	-97.16758295830	32.26592671590
N405	-90.20729373240	32.27484407770
N406	-90.17409273920	32.27574410300
N407	-90.24962072290	32.28963108690
N408	-89.82463664720	32.29426362970
N409	-109.19875172300	32.25752810650
N410	-108.85247218800	32.29608473880
N411	-86.68483047600	32.26340753140
N412	-86.34961471330	32.31337310440
N413	-86.33476470840	32.32726008740
N414	-86.24147074090	32.32768310150
N415	-86.34407973600	32.32879907200
N416	-81.94411474460	32.33424409740
N417	-101.08778665700	32.34040183730
N418	-89.47490848140	32.33445797420
N419	-89.12412749110	32.33997594260
N420	-88.77064172490	32.34294707960
N421	-109.58807561900	32.34513375690
N422	-81.04220369330	32.35189310820
N423	-90.66361478740	32.35836035420
N424	-86.21375072880	32.36282809530
N425	-91.08018571350	32.34542875430
N426	-86.32213772780	32.36675209370
N427	-87.00422072480	32.36948808410
N428	-96.64155725560	32.37076133260
N429	-99.15136019720	32.37895157180
N430	-98.83482874310	32.37522109130
N431	-86.21025874490	32.38203407000
N432	-88.57941678380	32.39576968540
N433	-82.30267620790	32.39653758860
N434	-84.92455471250	32.40528107730
N435	-84.93180874670	32.39018808810
N436	-99.46386508980	32.40866583770
N437	-90.14728171060	32.41124811140
N438	-83.76327786210	32.41249265800
N439	-100.69231553800	32.40827956710
N440	-96.87020000040	32.41709234040
N441	-93.74917173570	32.41903311160
N442	-86.22960871010	32.42133708830
N443	-86.31945573360	32.39246510950
N444	-87.02439872090	32.43134507050
N445	-87.01007972430	32.43153410080
N446	-111.17525789700	32.43273067850
N447	-85.85066162140	32.43643528280
N448	-82.66418812210	32.43778814640
N449	-91.50148725160	32.44438684460
N450	-87.29399771050	32.43963391500
N451	-95.26763509310	32.45207269180
N452	-94.91894671090	32.43275810510
N453	-88.39188571080	32.45324208210
N454	-88.36215874460	32.44267609300
N455	-84.98818471060	32.45362909900
N456	-93.84393273490	32.45684210060
N457	-87.56199966250	32.45832612670
N458	-97.26391789790	32.46111690380
N459	-88.09408094030	32.46772294950
N460	-85.03039470820	32.47530108220
N461	-106.89086172400	32.47553484570
N462	-94.56124829730	32.47722890580
N463	-99.88798174790	32.45834508720
N464	-99.77645374250	32.48083610180
N465	-86.40510873370	32.48382407590
N466	-91.93463674170	32.48424709090
N467	-99.76145974720	32.48553409180
N468	-94.19857464160	32.49318620100
N469	-100.29788214700	32.49429185270
N470	-93.76041272260	32.49648709690
N471	-98.52578179410	32.49910013110
N472	-95.61355351750	32.50026559130
N473	-87.83848474300	32.50341711070
N474	-87.81945871450	32.50293110000
N475	-83.02345207470	32.50540007900
N476	-84.95004274310	32.50671110700
N477	-101.68608942300	32.50821017980
N478	-92.35771057020	32.52133174980
N479	-93.62832874510	32.53995709690
N480	-84.87157173960	32.54045210720
N481	-84.96104974440	32.54482607600
N482	-92.78582817080	32.54828477950
N483	-117.04088374600	32.54981208920
N484	-117.03039871000	32.54215308130
N485	-93.75868831300	32.55627431160
N486	-85.50124924370	32.56084198450
N487	-98.19724523330	32.56842850340
N488	-93.21257273060	32.57294716050
N489	-95.94694717910	32.60619566220
N490	-83.37151452510	32.62447635140
N491	-117.09643599700	32.63086671260
N492	-90.06263155440	32.63899458650
N493	-96.82329273040	32.64227811110
N494	-111.40395732200	32.65488950740
N495	-96.72671372380	32.66172707000
N496	-97.32058771790	32.66722609250
N497	-97.24066772410	32.66841409960
N498	-80.88282486190	32.67285670110
N499	-107.05431274500	32.67549710340
N500	-97.06253074530	32.67726107320
N501	-97.24072172030	32.69057209350
N502	-97.46897973160	32.69341607720
N503	-114.29659474000	32.67043909410
N504	-113.92598352100	32.69766877960
N505	-96.62763270970	32.69924807810
N506	-96.62761891410	32.69925641130
N507	-96.28396526410	32.70523931390
N508	-88.12979884630	32.71260067140
N509	-117.14762372500	32.71286507840
N510	-101.93596771100	32.71309910530
N511	-117.10236271500	32.71895810390
N512	-97.56718771710	32.72067707710
N513	-97.89799946740	32.72104910140
N514	-117.15532773100	32.72382708300
N515	-116.10593673400	32.64423111040
N516	-116.03116474400	32.72569908830
N517	-116.42687980300	32.72585781510
N518	-114.62003822800	32.73002329580
N519	-97.48076072540	32.73816407950
N520	-97.34300673650	32.74184509280
N521	-97.31984972350	32.74707409020
N522	-97.31946270650	32.74713708680
N523	-117.01900473400	32.74744310900
N524	-97.30970670810	32.74779408560
N525	-97.31937271230	32.75602909940
N526	-83.71000473640	32.75637107650
N527	-117.20374774700	32.75929609800
N528	-97.06325974020	32.75972811170
N529	-97.21391973350	32.75979110740
N530	-114.96155187900	32.70816887710
N531	-117.16332871700	32.76235610960
N532	-96.93639922480	32.76420799180
N533	-97.31817574790	32.76502910430
N534	-96.80426674420	32.76880907000
N535	-96.81059371220	32.77143711020
N536	-117.13165770900	32.77162609740
N537	-115.31262610400	32.77320249470
N538	-115.67436147800	32.77357324650
N539	-117.00318270800	32.77717007510
N540	-117.11275906500	32.77864232830
N541	-117.11275771400	32.77862810640
N542	-96.78211770760	32.77894308590
N543	-86.57167880590	32.78175906730
N544	-96.81190771170	32.78221008450
N545	-113.56060587200	32.78948817280
N546	-96.79256674520	32.79598907510
N547	-96.81566972060	32.79633109450
N548	-97.21183174240	32.80447607170
N549	-85.02101495110	32.80557712520
N550	-85.22604357820	32.80753031600
N551	-117.15264573700	32.80840911100
N552	-96.86604273590	32.81404308210
N553	-111.68117670900	32.81639209870
N554	-96.62966674680	32.82296209320
N555	-97.20640471520	32.83096307910
N556	-107.28918010000	32.83511945690
N557	-111.96489155900	32.82802432760
N558	-96.90269971580	32.83612908080
N559	-97.36285171180	32.83646210150
N560	-117.00391174500	32.83662409100
N561	-96.91471473570	32.83661509150
N562	-97.04073272750	32.83703810650
N563	-97.06137873530	32.83771310440
N564	-117.23479771100	32.83846909790
N565	-116.69983980400	32.83854864650
N566	-97.12418074550	32.83767710720
N567	-97.31277571920	32.83948607370
N568	-117.13406072100	32.84017007110
N569	-117.12128070900	32.84082707080
N570	-112.25448636000	32.84202895450
N571	-96.91174471830	32.84573208930
N572	-117.17810672600	32.84785607840
N573	-117.11438673500	32.85334610040
N574	-83.63915674460	32.85574007140
N575	-117.11201971900	32.85883608110
N576	-113.19120897400	32.86034520560
N577	-83.75097124690	32.86326494270
N578	-96.89797472730	32.87149010260
N579	-90.02551173750	32.87419909530
N580	-80.02026572690	32.88471108630
N581	-80.03188473120	32.78990509040
N582	-79.94297373110	32.79732107270
N583	-97.38647673740	32.88594409100
N584	-79.84769972350	32.81576209750
N585	-117.22363772000	32.90353008630
N586	-112.53519961900	32.90668841990
N587	-96.89778573920	32.90783210220
N588	-97.08045871860	32.92332110780
N589	-96.76405474240	32.92407710130
N590	-96.82043974720	32.92593110670
N591	-112.81954401700	32.93038622220
N592	-97.04041770670	32.93237510980
N593	-117.24116071900	32.93243810550
N594	-87.84363830440	32.94805033360
N595	-97.04003073110	32.94985307050
N596	-97.42082973970	32.95029408450
N597	-83.81290171330	32.95879008060
N598	-117.09655771200	32.96272307760
N599	-101.84008034300	32.96782315180
N600	-80.67556549780	32.97347022520
N601	-96.29359002630	32.98114544150
N602	-96.93017674280	32.98180310310
N603	-96.70820974550	33.00430307500
N604	-111.76128696500	33.01338953000
N605	-96.82912473130	33.01459008090
N606	-97.26704935160	33.03313636510
N607	-117.28969116500	33.05650691760
N608	-84.94994370700	33.05719609500
N609	-86.73491267400	33.08122842270
N610	-89.88942808540	33.10926426220
N611	-96.67361204220	33.11144571350
N612	-97.02822848280	33.11304437990
N613	-80.26708878040	33.11524642840
N614	-84.00349014500	33.11722901980
N615	-117.10462173700	33.12678408540
N616	-107.28409216300	33.12945832020
N617	-95.97610015560	33.12885362330
N618	-95.60205921860	33.11628169730
N619	-97.51958944760	33.15669196280
N620	-95.24119172890	33.16227109860
N621	-87.55273471450	33.17012809400
N622	-117.22582024100	33.17486027270
N623	-117.35124873500	33.17712110360
N624	-111.89773619900	33.19042595990
N625	-87.26611650670	33.18985465930
N626	-87.56693672020	33.19980110620
N627	-97.16665172650	33.21221210030
N628	-96.63617374560	33.21656807100
N629	-101.80644903600	33.23905095660
N630	-94.86602656110	33.24093457140
N631	-84.80551861730	33.25687189260
N632	-80.54779173080	33.31847511100
N633	-117.49930399000	33.33501305620
N634	-84.12268065020	33.33749596660
N635	-117.15860786100	33.34145446120
N636	-87.02754872770	33.34291008400
N637	-86.90071808690	33.34111220080
N638	-97.68115644020	33.34468252370
N639	-89.77274589460	33.35544449750
N640	-111.89102973600	33.38567808770
N641	-111.89360373700	33.30560510390
N642	-111.69559224100	33.38643905980
N643	-111.50015970700	33.38610110270
N644	-111.96765573200	33.38866610410
N645	-86.78496271940	33.39382310630
N646	-96.58044588180	33.40247786240
N647	-111.97850074400	33.41112107930
N648	-107.25836046400	33.41191381190
N649	-112.03755874500	33.42736607750
N650	-97.17133673210	33.42879264240
N651	-111.89099373800	33.43406210660
N652	-94.52804228670	33.43768984850
N653	-86.94959739120	33.45749305580
N654	-111.98286571300	33.45810110450
N655	-84.67425509850	33.46052220980
N656	-112.03876470800	33.46122407040
N657	-112.10818170900	33.46182707310
N658	-112.65913740300	33.43527244930
N659	-112.27239570800	33.46169208210
N660	-81.98538871890	33.40573009240
N661	-81.93161371310	33.46699307480
N662	-117.67064197200	33.46740506950
N663	-94.14146360880	33.45526629120
N664	-112.27240470700	33.47940406970
N665	-80.76182488650	33.48916951830
N666	-82.20029071230	33.48331911000
N667	-82.08406471700	33.49341708640
N668	-112.27238670800	33.49369611100
N669	-112.27266573200	33.50763709020
N670	-82.61741269890	33.49546821070
N671	-113.04496625100	33.51624597640
N672	-101.84398774200	33.51949007920
N673	-86.82665070920	33.52161410970
N674	-86.71319057790	33.53175526260
N675	-111.89229746400	33.53179914860
N676	-97.83316472320	33.53513207480
N677	-84.26717671260	33.54173810960
N678	-86.64206972810	33.54481607800
N679	-83.02690106370	33.54514727400
N680	-117.17864673300	33.54624711160
N681	-86.74892674200	33.54752507070
N682	-83.44101110120	33.55557997810
N683	-81.93711273560	33.56506606930
N684	-113.43384005300	33.58091089440
N685	-96.60533072530	33.59490107100
N686	-86.65369773110	33.59798808120
N687	-86.27255110220	33.60663762480
N688	-80.31848339950	33.60842212800
N689	-85.89542398860	33.58531201640
N690	-114.95120933900	33.60600724950
N691	-114.59665472400	33.60680809850
N692	-112.24452136200	33.61122872590
N693	-93.79535072940	33.61399909470
N694	-83.85138885410	33.61522079130
N695	-112.11635372600	33.61556507700
N696	-84.48759572670	33.61785109780
N697	-84.46163072720	33.61994808750
N698	-111.89042673200	33.62970408600
N699	-89.79170458270	33.63100868390
N700	-84.40112373740	33.63234108350
N701	-85.52519953780	33.63893792180
N702	-113.82383787700	33.63894695730
N703	-97.15570772090	33.64059409530
N704	-117.73569271700	33.64505810070
N705	-86.83066043090	33.64908064140
N706	-98.04707951820	33.65466870390
N707	-114.21224149600	33.66344313100
N708	-112.16948073200	33.66845809790
N709	-112.11337615200	33.66878674970
N710	-107.08252606900	33.66888192860
N711	-112.01361874000	33.66940307850
N712	-96.61007371200	33.67044709520
N713	-101.83617911100	33.67139073940
N714	-84.32835874260	33.67310209170
N715	-96.88550875040	33.67465108760
N716	-81.63768571400	33.67820421370
N717	-115.99516892800	33.67950509560
N718	-115.64216515500	33.66953742100
N719	-117.87227673900	33.68726809830
N720	-84.39961170900	33.68833907130
N721	-84.50015971160	33.68984210010
N722	-85.15120174400	33.68517110870
N723	-115.29239963400	33.69665624530
N724	-84.40412971050	33.69694310290
N725	-84.42871771490	33.69775309170
N726	-80.91990401420	33.71105086950
N727	-84.24238172120	33.71457409580
N728	-117.37078658400	33.72502009100
N729	-84.81885707230	33.71783367600
N730	-117.83382870800	33.74068308580
N731	-84.38939673980	33.74566009940
N732	-86.48026862490	33.75408389440
N733	-117.18926604000	33.75909559940
N734	-93.48644721600	33.76448102130
N735	-84.49267173410	33.76468608650
N736	-116.32963927500	33.77125571950
N737	-118.04150370700	33.77436109020
N738	-117.83127274700	33.77674610390
N739	-117.87625473400	33.77893308790
N740	-117.87962972600	33.78201109850
N741	-118.09181372700	33.78393710010
N742	-86.82460771570	33.78851809730
N743	-84.39358172140	33.79572709340
N744	-96.53557174590	33.80160409110
N745	-98.21939971620	33.81643609690
N746	-96.53459072590	33.81960410180
N747	-84.35850872370	33.82037809350
N748	-96.53301574410	33.82297009430
N749	-118.20744571900	33.82643507960
N750	-118.20770674400	33.78266809830
N751	-101.84090073200	33.82728110870
N752	-117.82733970800	33.84430009950
N753	-117.87558873500	33.84961909110
N754	-118.28461172300	33.85672909350
N755	-118.29108272500	33.74860307690
N756	-117.98015973000	33.85680108870
N757	-86.27351217790	33.87143977900
N758	-118.28515173000	33.87270410890
N759	-81.38302499060	33.87340545510
N760	-117.68808172300	33.87201072890
N761	-118.19276674500	33.87542210110
N762	-118.10238871500	33.87625008990
N763	-98.40943472300	33.88095707940
N764	-117.54613472200	33.88245110870
N765	-84.46021773490	33.88946207410
N766	-84.25943670910	33.89175709360
N767	-98.44259971820	33.89372809280
N768	-89.85469174710	33.89797611150
N769	-98.45573970810	33.90118007220
N770	-97.13415833330	33.90430377740
N771	-80.09018790180	33.90638948420
N772	-98.50190974360	33.90926209510
N773	-98.50097372030	33.90690407990
N774	-98.49938973890	33.90786710180
N775	-106.88324072800	33.91027007140
N776	-84.35780672640	33.91163810930
